 frequency       Tmag            Tphase         
 4.46683592e+03  5.25774030e+01 -2.46176464e+01 
 5.01187234e+03  5.23865438e+01 -2.72085578e+01 
 5.62341325e+03  5.21576110e+01 -2.99785906e+01 
 6.30957344e+03  5.18855628e+01 -3.29125546e+01 
 7.07945784e+03  5.15656636e+01 -3.59878054e+01 
 7.94328235e+03  5.11937933e+01 -3.91742641e+01 
 8.91250938e+03  5.07668120e+01 -4.24354582e+01 
 1.00000000e+04  5.02828506e+01 -4.57303227e+01 
 1.12201845e+04  4.97414896e+01 -4.90156169e+01 
 1.25892541e+04  4.91438012e+01 -5.22486882e+01 
 1.41253754e+04  4.84922520e+01 -5.53902602e+01 
 1.58489319e+04  4.77904491e+01 -5.84065044e+01 
 1.77827941e+04  4.70428301e+01 -6.12705684e+01 
 1.99526231e+04  4.62543104e+01 -6.39631319e+01 
 2.23872114e+04  4.54299559e+01 -6.64721840e+01 
 2.51188643e+04  4.45747229e+01 -6.87923920e+01 
 2.81838293e+04  4.36932559e+01 -7.09239111e+01 
 3.16227766e+04  4.27897710e+01 -7.28712724e+01 
 3.54813389e+04  4.18679945e+01 -7.46421920e+01 
 3.98107171e+04  4.09311497e+01 -7.62465161e+01 
 4.46683592e+04  3.99819781e+01 -7.76953634e+01 
 5.01187234e+04  3.90227810e+01 -7.90004913e+01 
 5.62341325e+04  3.80554673e+01 -8.01737411e+01 
 6.30957344e+04  3.70816074e+01 -8.12267120e+01 
 7.07945784e+04  3.61024840e+01 -8.21705011e+01 
 7.94328235e+04  3.51191386e+01 -8.30155593e+01 
 8.91250938e+04  3.41324135e+01 -8.37716233e+01 
 1.00000000e+05  3.31429872e+01 -8.44476638e+01 
 1.12201845e+05  3.21514045e+01 -8.50518910e+01 
 1.25892541e+05  3.11581023e+01 -8.55917848e+01 
 1.41253754e+05  3.01634299e+01 -8.60741258e+01 
 1.58489319e+05  2.91676664e+01 -8.65050396e+01 
 1.77827941e+05  2.81710346e+01 -8.68900500e+01 
 1.99526231e+05  2.71737118e+01 -8.72341294e+01 
 2.23872114e+05  2.61758397e+01 -8.75417457e+01 
 2.51188643e+05  2.51775306e+01 -8.78169102e+01 
 2.81838293e+05  2.41788743e+01 -8.80632260e+01 
 3.16227766e+05  2.31799419e+01 -8.82839269e+01 
 3.54813389e+05  2.21807901e+01 -8.84819161e+01 
 3.98107171e+05  2.11814640e+01 -8.86598037e+01 
 4.46683592e+05  2.01819995e+01 -8.88199376e+01 
 5.01187234e+05  1.91824249e+01 -8.89644336e+01 
 5.62341325e+05  1.81827628e+01 -8.90952045e+01 
 6.30957344e+05  1.71830314e+01 -8.92139789e+01 
 7.07945784e+05  1.61832448e+01 -8.93223315e+01 
 7.94328235e+05  1.51834144e+01 -8.94216968e+01 
 8.91250938e+05  1.41835493e+01 -8.95133922e+01 
 1.00000000e+06  1.31836566e+01 -8.95986335e+01 
 1.12201845e+06  1.21837420e+01 -8.96785503e+01 
 1.25892541e+06  1.11838101e+01 -8.97542034e+01 
 1.41253754e+06  1.01838646e+01 -8.98265959e+01 
 1.58489319e+06  9.18390820e+00 -8.98966878e+01 
 1.77827941e+06  8.18394337e+00 -8.99654094e+01 
 1.99526231e+06  7.18397194e+00 -9.00336723e+01 
 2.23872114e+06  6.18399544e+00 -9.01023821e+01 
 2.51188643e+06  5.18401513e+00 -9.01724503e+01 
 2.81838293e+06  4.18403204e+00 -9.02448068e+01 
 3.16227766e+06  3.18404708e+00 -9.03204114e+01 
 3.54813389e+06  2.18406105e+00 -9.04002674e+01 
 3.98107171e+06  1.18407468e+00 -9.04854339e+01 
 4.46683592e+06  1.84088731e-01 -9.05770410e+01 
 5.01187234e+06 -8.15896070e-01 -9.06763037e+01 
 5.62341325e+06 -1.81587891e+00 -9.07845387e+01 
 6.30957344e+06 -2.81585888e+00 -9.09031813e+01 
 7.07945784e+06 -3.81583489e+00 -9.10338047e+01 
 7.94328235e+06 -4.81580566e+00 -9.11781408e+01 
 8.91250938e+06 -5.81576963e+00 -9.13381023e+01 
 1.00000000e+07 -6.81572483e+00 -9.15158089e+01 
 1.12201845e+07 -7.81566887e+00 -9.17136141e+01 
 1.25892541e+07 -8.81559869e+00 -9.19341361e+01 
 1.41253754e+07 -9.81551045e+00 -9.21802923e+01 
 1.58489319e+07 -1.08153993e+01 -9.24553360e+01 
 1.77827941e+07 -1.18152590e+01 -9.27628986e+01 
 1.99526231e+07 -1.28150818e+01 -9.31070352e+01 
 2.23872114e+07 -1.38148573e+01 -9.34922751e+01 
 2.51188643e+07 -1.48145724e+01 -9.39236772e+01 
 2.81838293e+07 -1.58142097e+01 -9.44068901e+01 
 3.16227766e+07 -1.68137463e+01 -9.49482174e+01 
 3.54813389e+07 -1.78131510e+01 -9.55546880e+01 
 3.98107171e+07 -1.88123810e+01 -9.62341306e+01 
 4.46683592e+07 -1.98113757e+01 -9.69952543e+01 
 5.01187234e+07 -2.08100476e+01 -9.78477363e+01 
 5.62341325e+07 -2.18082673e+01 -9.88023259e+01 
 6.30957344e+07 -2.28058403e+01 -9.98709844e+01 
 7.07945784e+07 -2.38024744e+01 -1.01067102e+02 
 7.94328235e+07 -2.47977386e+01 -1.02405868e+02 
 8.91250938e+07 -2.57910269e+01 -1.03904887e+02 
 1.00000000e+08 -2.67815605e+01 -1.05585092e+02 
 1.12201845e+08 -2.77684757e+01 -1.07471776e+02 
 1.25892541e+08 -2.87510206e+01 -1.09595189e+02 
 1.41253754e+08 -2.97287872e+01 -1.11990074e+02 
 1.58489319e+08 -3.07018255e+01 -1.14694165e+02 
 1.77827941e+08 -3.16705567e+01 -1.17746710e+02 
 1.99526231e+08 -3.26355903e+01 -1.21188047e+02 
 2.23872114e+08 -3.35976235e+01 -1.25060235e+02 
 2.51188643e+08 -3.45575322e+01 -1.29408005e+02 
 2.81838293e+08 -3.55166817e+01 -1.34279289e+02 
 3.16227766e+08 -3.64774726e+01 -1.39724707e+02 
 3.54813389e+08 -3.74441560e+01 -1.45795299e+02 
 3.98107171e+08 -3.84239509e+01 -1.52537166e+02 
 4.46683592e+08 -3.94283968e+01 -1.59980766e+02 
 5.01187234e+08 -4.04745628e+01 -1.68121390e+02 
 5.62341325e+08 -4.15850276e+01 -1.76887512e+02 
 6.30957344e+08 -4.27844429e+01 -1.86098948e+02 
 7.07945784e+08 -4.40898926e+01 -1.95433151e+02 
 7.94328235e+08 -4.54947775e+01 -2.04443860e+02 
 8.91250938e+08 -4.69540627e+01 -2.12681738e+02 
 1.00000000e+09 -4.83872087e+01 -2.19899072e+02 
 1.12201845e+09 -4.97080605e+01 -2.26198076e+02 
 1.25892541e+09 -5.08640567e+01 -2.31967320e+02 
 1.41253754e+09 -5.18520976e+01 -2.37644791e+02 
 1.58489319e+09 -5.27026412e+01 -2.43517599e+02 
 1.77827941e+09 -5.34538497e+01 -2.49679589e+02 
 1.99526231e+09 -5.41356143e+01 -2.56093193e+02 
 2.23872114e+09 -5.47656846e+01 -2.62663534e+02 
 2.51188643e+09 -5.53519801e+01 -2.69285128e+02 
 2.81838293e+09 -5.58963041e+01 -2.75862191e+02 
 3.16227766e+09 -5.63974797e+01 -2.82314060e+02 
 3.54813389e+09 -5.68535061e+01 -2.88574663e+02 
 3.98107171e+09 -5.72628598e+01 -2.94590616e+02 
 4.46683592e+09 -5.76251575e+01 -3.00319707e+02 
 5.01187234e+09 -5.79413686e+01 -3.05730043e+02 
 5.62341325e+09 -5.82137281e+01 -3.10799568e+02 
 6.30957344e+09 -5.84454744e+01 -3.15515584e+02 
 7.07945784e+09 -5.86405122e+01 -3.19874014e+02 
 7.94328235e+09 -5.88030766e+01 -3.23878353e+02 
 8.91250938e+09 -5.89374439e+01 -3.27538358e+02 
 1.00000000e+10 -5.90477131e+01 -3.30868624e+02 
 1.12201845e+10 -5.91376617e+01 -3.33887191e+02 
 1.25892541e+10 -5.92106652e+01 -3.36614275e+02 
 1.41253754e+10 -5.92696680e+01 -3.39071201e+02 
 1.58489319e+10 -5.93171900e+01 -3.41279556e+02 
 1.77827941e+10 -5.93553547e+01 -3.43260549e+02 
 1.99526231e+10 -5.93859302e+01 -3.45034562e+02 
 2.23872114e+10 -5.94103738e+01 -3.46620852e+02 
 2.51188643e+10 -5.94298775e+01 -3.48037380e+02 
 2.81838293e+10 -5.94454095e+01 -3.49300719e+02 
 3.16227766e+10 -5.94577523e+01 -3.50426044e+02 
 3.54813389e+10 -5.94675344e+01 -3.51427149e+02 
 3.98107171e+10 -5.94752586e+01 -3.52316510e+02 
 4.46683592e+10 -5.94813248e+01 -3.53105356e+02 
 5.01187234e+10 -5.94860488e+01 -3.53803749e+02 
 5.62341325e+10 -5.94896776e+01 -3.54420676e+02 
 6.30957344e+10 -5.94924018e+01 -3.54964132e+02 
 7.07945784e+10 -5.94943649e+01 -3.55441202e+02 
 7.94328235e+10 -5.94956708e+01 -3.55858144e+02 
 8.91250938e+10 -5.94963890e+01 -3.56220463e+02 
 1.00000000e+11 -5.94965586e+01 -3.56532976e+02 
 1.12201845e+11 -5.94961904e+01 -3.56799882e+02 
 1.25892541e+11 -5.94952676e+01 -3.57024822e+02 
 1.41253754e+11 -5.94937459e+01 -3.57210937e+02 
 1.58489319e+11 -5.94915520e+01 -3.57360930e+02 
 1.77827941e+11 -5.94885811e+01 -3.57477122e+02 
 1.99526231e+11 -5.94846941e+01 -3.57561525e+02 
 2.23872114e+11 -5.94797136e+01 -3.57615912e+02 
 2.51188643e+11 -5.94734209e+01 -3.57641907e+02 
 2.81838293e+11 -5.94655523e+01 -3.57641091e+02 
 3.16227766e+11 -5.94557994e+01 -3.57615133e+02 
 3.54813389e+11 -5.94438112e+01 -3.57565941e+02 
 3.98107171e+11 -5.94292046e+01 -3.57495845e+02 
 4.46683592e+11 -5.94115842e+01 -3.57407800e+02 
 5.01187234e+11 -5.93905758e+01 -3.57305580e+02 
 5.62341325e+11 -5.93658797e+01 -3.57193951e+02 
 6.30957344e+11 -5.93373449e+01 -3.57078733e+02 
 7.07945784e+11 -5.93050640e+01 -3.56966686e+02 
 7.94328235e+11 -5.92694821e+01 -3.56865100e+02 
 8.91250938e+11 -5.92315006e+01 -3.56780969e+02 
 1.00000000e+12 -5.91925440e+01 -3.56719702e+02 
